ID,Title of Artwork,Year,Street Address,Address Data,Primary Artist,Type,Current Status,Property Ownership,Agency or Insitution,Stewardship Responsibility,Program ,Artist Assistants ,Architect,Creation/Dedication Date,Arts District,City,State,Zipcode,Location Name,Location Description,Related Property,Indoor/Outdoor Accessible,Medium,Description of Artwork,General Images,Subject (Person),Comments and Notes,Dimensions,Primary Artist Gender,Fabricator,Maintenance/Conservation Notes,Save Outdoor Sculpture file on record,Funding Source,Wikipedia URL,Year Accuracy,osm_id,Council District,Neighborhood,Community Statistical Area (CSA),4 digit UID,Survey,Activity,Activity Notes,Ownership Accuracy,Latitude,Longitude,Modified
,[Hampden streetscape with clothing store - date unknown - year approximate placeholder ],1995,3604 Elm Avenue,,,Mural,painted over,Private Property,,,,,,,,Baltimore,MD,,,,,Outdoor,mural,,,,,,,,,,,,,,,,,,,,,,39.33139391825128,-76.6314900796465,9/29/2022 12:34am
,Implement XXV (River Arc),1995,5100 Falls Road,,John Van Alstine,Sculpture,in place,Private Property,,,,,,,,Baltimore,MD,,Cross Keys Shopping Center,,,Outdoor,"found object,stone,bronze",,,,,,Male,,,,,,,node/9969068622,,,,,,,,,39.3559053,-76.6447933,9/22/2022 6:58pm
1995.003.PfA.HeGla,Unknown,1995,2800 Ailsa Avenue,,Helen Glazer,Relief,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",Percent for Public Art (BOPA),,,,,Baltimore,MD,21214,Garrett Heights ES,Interior; cafeteria lobby,Garrett Heights ES,Indoor,tactile relief mural,,"1995.003.PfA.HeGla-Photo2015.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/vxx2Z6PQqEDoVO6csGOYww/dNezTLxhzijl6SF8d93pcj5KfL3bMQFpb-a0RtZpya0dziOdSNbqCHsiQr1BCexBrqQVsBac3QPo26PK3Mw5rg/J1fApGV9GKi0eJ3rt-FsoksFjSDEN_qLgC19OA36Klk),1995.003.PfA.HeGla-Photo2015 (4).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/7DN52qPLdt8KPZTG6ILf0w/vCvYpOBHYhQWYp_K7v82-uO9LfpeQsG4alS9qFBAKX_DpbU278im4pmtNqIDsLlXSb32WyL8D2UEEH0WwTZBCw/AxKWGRXsL9-1RVyWOS1OOI545FEhlWsoics8zYJfY5s),1995.003.PfA.HeGla-Photo2015 (3).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/9ylr7WsRgMfbBW_H1x1JCw/TZunOnzSbD_NJQxq_Hjz_aHU9MuMeklDd2KXHypqtvmuOj-FEWIwQ2QWET0krDF7sCerlLpJ_eIylby2fNM-aw/BxmEyfXUwtInJ45cx2K7EmKUvtXFeWnBoTbkb4qfbKc),1995.003.PfA.HeGla-Photo2015 (2).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/vz4YRNM586OBJDkOZOtmrA/2-_U9ECH970mvNVda3S9PM06ShhEZ6sGFfda7TeG9a5sTmVbuH9KQrjyeErdNpnHafa2564TBqxDKZb5vjYHiQ/CVbNMnWaCtgolsztT-L7c-ZfnfYAD9K-VIrQR-dxWqM)",,,,Female,,,,,,,,3,Lauraville,Lauraville,8715,,,,,39.3483788452107,-76.5684316562167,5/15/2019 4:32pm
1995.002.PfA.JeCoo,Unknown,1995,2800 Ailsa Avenue,,Jeffrey Cook,Sculpture,,Mayor & City Council,Baltimore City Public Schools,"City of Baltimore - BOPA,Baltimore City Public Schools",Percent for Public Art (BOPA),,,,,Baltimore,MD,21214,Garrett Heights ES,Exterior; main entrance,Garrett Heights ES,Outdoor,cement,,"1995.002.PfA.JeCoo-Photo2015.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/mVuSTocHXlmnV1PsGESh7g/gzAkafTns9iWqF7ni_xVkLccEuUqiIbJkVXFAo8umZO-uNnmgzD-TI3aHGLqtAsIPmZdedYiLmJ-mEtNHLXi-g/cr8YdkUk6BDNXzuTuEZ1ohYemHWRqK-LQSVUEmZezfs),1995.002.PfA.JeCoo-Photo2015 (2).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/wENz4r2rug4U7MK7ymi3rw/9sHQD9NuObF-8nByAXksnL2FPpdZK_W0PHNfS6q08m3PxsdbdKrgzKaH7ybZJceMEYFAUed99sfr8_AHJRsCdQ/_TfXlmURxry-nnj0e7fATJzS-l__3GIX-eJFW5i0RJs)",,Uncertain of location/ piece,,Male,,,,,,,,3,Lauraville,Lauraville,9427,,,,,39.3483788452107,-76.5684316562167,5/15/2019 4:32pm
,Whirligig,1995,800 Key Highway,,Vollis Simpson,Sculpture,,,,American Visionary Art Museum,,,,,,Baltimore,MD,,American Visionary Art Museum,,American Visionary Art Museum,Outdoor,found object,,,,,,,,,,,,,node/6852926020,,,,,,,,,39.280187,-76.606994,10/4/2019 9:48pm
1994.001.BMP.MaCar,,1994,2000 E. Pratt Street,,Mary Carfagno Ferguson,Mural,in place,,,,,Johnson,,,,Baltimore,MD,21231,,Side of building,,Outdoor,mural,Garden area,"1994.001.BMP.MaCar-Photo2005.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/t0O6Tk-0Je6UyTVfRnG27w/42x5E6CLDRWLbDQnpSAXXocRE9YuqntihwQP4cWRWp5furRs4gzD0vWP_Wd5FRQIj06gJkjKhu9yLjgbOqDQ3Q/vwXLQ4cCv3aaVoSSz4Fu2LW8DFCBveyCD5_mov9d4QY),1994.001.BMP.MaCar-Photo2005 (7).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/N6A8EiCpzniPkuV__nlwew/JItAsgAIko2CWtPGc1hqfjHNvGaE2AK_KRcoQEC_3gLNTONxAE8Ep5mSOpIZZpsgHOkvuQhuOqZL5MivQib7dg/W-utWvtQxJcIaDRKrsnGne8sS09rBz_l4z0giq0-mag),1994.001.BMP.MaCar-Photo2005 (6).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/bHf2fPKZFc1UkScw1vSEuw/SAWQ5PtBYWOKpjRqHOzQhKLM-HsKodG7IHWadEFpPfoKmDim7lVqUwNC8xO5lA5phRyDJwNZLvGY345iTu9pig/Li0yQhZKCFYAtZ8NmW-UPUnk-kMe8BInO-xfLNuosT0),1994.001.BMP.MaCar-Photo2005 (5).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/Yqz5shyIK7zMnqtZkmjpsQ/Ebwytby7e2Vk70az9urLAzaKCWc-2LWo2VjqGR8lk_2xQUwNQRYRT5hEX4_BgaMHa2-7PEcj8O3Fx3vxYmJ2eg/N6iOLYp3-EVaiARFHWolbDjXq6SSTyLQGsylsi4_9Gg),1994.001.BMP.MaCar-Photo2005 (4).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/JsbKkstIRCismYhXazKo1Q/o183ADF_NKXbw5uAbLSQDZlwQBS1MmHuboGCyr8SaV5uvrJTjuT9LeMXncz9hVO7s_3pUJncCHvQ-cWJqHJIDA/d-QYPaCEW2FLEiMO9PmFctYXwSQLDQCc7Y46jc6yQqk),1994.001.BMP.MaCar-Photo2005 (3).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/tSKlqA_Emxj9lgJgGkVnYw/8DuVYvd2RrcaS9W3CBYA8JMNeF58S72GcaVxM9Llr_LOqDa9Jj8Kp7RYWVIVWYX_vcjMdsby4WIfSk_DAH42fg/0ve4k-t_7ifdhHvXyLA38Vwq6oV_IwUmFcZKvXX-S6E),1994.001.BMP.MaCar-Photo2005 (2).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/-vCHdpktMWJfEkI-BWon0Q/mwjHpCTE4xTUS0zmYDeS_ADPax79x3mnBaCHqIOi8Dw3el3sc6GICBcuCue1Mp9jJnSuQcLUw7vkf-cP1T7yDQ/sMuAyTSPOqjlt1tiFPaxRktqiZuPLX6tzwtPF4uuXn0),1994.001.BMP.MaCar.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/rN2z2hmsIUqZvQ7X9WkkiQ/POB01I_5RVplUaKiiwKqLsdan9KUiR0lTvA0z80D5VpXLqt_nzk0NbHh6vAuMhA4/y1_EdpTLl7K3ZAYGpbhFvNNzQbd5vjIEdhCLO-VlKAE)",,,,Female,,Excellent,,,,,,13,Butcher's Hill,Fells Point,2926,,Condition assessment (2005),Excellent,,39.289517,-76.588906,8/22/2022 10:50pm
1994.003.BMP.JoEll,,1994,905 Lemmon Street,,John Ellsberry,Mural,in place,,,,Baltimore Mural Program (BOPA),,,,,Baltimore,MD,21217,,,,Outdoor,mural,,"1994.003.BMP.JoEll-Photo2005.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/KqSFN4bAQvP_PFpbBZXJAg/EDEziGW6-932JCWdxCHMwWXJ7ze-eQdTTpwgpTbFlwez0FUjQJBWyTseFMmtf4irtk3eYNvOgJeDRFB5xzNB7A/aZtZQCctQWPNrxSv5Bm3DkzNE8SLUk3dVbxy-DCh830),1994.003.BMP.JoEll-Photo2005 (4).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/KJ6RGy0Uu9EHc9mbhemCcg/rNNcYrnuY1Fayu29lNCOrY0CvTy-4Imjr4qAgNjM41v5UWob6qR3t43oFGVYx0_FX2b8MeyWP56IjOnPpylsxQ/R5XlJ_tMsSsPJerd6JvStjVedal5ZVvhK6wmnIeTRFc),1994.003.BMP.JoEll-Photo2005 (3).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/_4ZzZ_J-33RiRo6C18o_sg/vSnVrFRY2nqrIwsEavG7R4geZ88kEvxQ2mYL_tQmmFkVkRjo5Mcgnt9nddPXXxTQoUogwX284HTnTC6162plGA/oUvWmHrAWpRRz_N-qfCFaZIx852OmM2jnwwn_1qflVY),1994.003.BMP.JoEll-Photo2005 (2).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/BDzZB133qBnaDvM8UWEvOg/3xYbW8M1smhoZ35Es6jI50yG-RhcNaWvQ5C54KCX_xfiaYMMN2B-z453QuaZA8qDAGU9vXZZes3dIhjnLCLJhw/O9HImdifCSWn0eTWNv1VScxXaMgvFRh2M-66hK1cEXw),1994.003.BMP.JoEll (2).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/iAdNil4bvFudwXrIn6dCwQ/dJivzCQnsT0-wDuzX01AHcCo3fuBiANvpvh8TVNnrKoBDEl7HSXwspsRey4Y2p9g/LDbtvvTcKGaqbdX_f6Y1t4x0zhyrVLAawrprOa_j1Yc)",,,,Male,,,,,,,,9,Hollins Market,Poppleton/The Terraces/Hollins Mkt,2785,,,,,39.286028,-76.632577,
1994.005.BMP.ChLaw,,1994,1617 N. Calvert Street,,Charles Lawrence,Mural,in place,,,,,,,,,Baltimore,MD,21202,,Side of building with park,,Outdoor,mural,Underwater life,"1994.005.BMP.ChLaw-Photo2005.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/gD8pfIkFt-ru-SguXKxpXw/bgxH0km_uQVffUFrcNgZZhkITMNmXXJ8827R6DZEKF20WrSiYGy_aeVtozCoMc2I8c8UhVkKWjS95VkRwwVSbw/Aqb8hojN8Kee45T5a-3krr9KeL3A5o3gH3yhZUbExkk),1994.005.BMP.ChLaw-Photo2005 (6).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/bxztCqneauXNXp3QoyG1xw/V8CWS70eVE0vDdDCW5bRtA-Yk7eLAriLQbK7r9keZv3BYJouoF7a8Z33hB-T6Kv-jS_zvwybcdf6eIAGXz3voA/FsFAIB_vpnPiN2VwdpHuvTfY0Iv3Tj-w4uKzLhkEYHA),1994.005.BMP.ChLaw-Photo2005 (5).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/pQimXBv8cbmm_MX32JI_Vg/OnvnezXZt0itO2P7v3CParh0u8Lf9KYfJljZrSxLpQQ4oVRZpGaEQb5w1YbJGLFF6d_26kJp5JUyED891VoDng/BcnszRa3I7osQJQ2nTs0ESwfVKwH3NAzR2FzURLWtFQ),1994.005.BMP.ChLaw-Photo2005 (4).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/lF5DOxdqkJ9dsF5M7C7qYg/ExDm7B97YWtm5OytJiIuGqNqQrtRqPrM2eYZnTiPOYYS96RFHSI_LRqtF6YHVjq-8yVnqf2cICYrd37tzO4kiQ/DQxNiay5kVhr6xWym-IaDny9x0r_p5ewLsCInsxE_9o),1994.005.BMP.ChLaw-Photo2005 (3).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/DjHq5YlOM6-o0HFSDET8Aw/Pp4CVw6Okil417jYljBUkh9DPBYY9MsKH2KVVfVL8KaXPT-OGluGJ_UedscLnQeu8qs6MRpWrkeLbJSGcctxbA/C59Ws4NJOUW9oe0JVaLfIYeIQboSjvdItRVvZJXf9nM),1994.005.BMP.ChLaw-Photo2005 (2).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/xwqw2cHfeF0i16t0DBvmog/zArOPw7cSY9S5ahFC3UkNZlAkUDLUi5ty3IHNOD5X8yTJPxrWvl88mjddHrrahpthkzBOzSLb2qWvxA0EmipHA/72u0E4A3V__ziBRDT6kWPvZ41ENPNGL3luM78AcIvAs),1994.005.BMP.ChLaw.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/ayIj83i_k2qdZaKsQFwn_w/QzGImPp-oz7qZZcS1gKEBkYn8NXWW_CUSTUWlN9exQO5IqgNbKsMOxGq1DIipZQ4/AI44lD3O-A_a2bUzJcF5vpsn4oaW_hXKxfbdaSyS2ng)",,,,Male,,Paint peeling in several locations; trees blocking mural,,,,,,12,Greenmount West,Midtown,1177,,Condition assessment (2005),Paint peeling in several locations; trees blocking mural,,39.308162,-76.613416,
1994.004.BMP.LyKis,,1994,1200 N. Mount Street,,Lyle Kissack,Mural,,,,,Baltimore Mural Program (BOPA),"Gerald Ross,Berneatta Barnes,Dedric Campbell,Danielle Coleman,Robert Coleman,Calvin Dorsey,Vernon",,,,Baltimore,MD,21223,,,,Outdoor,mural,,"1994.004.BMP.LyKis (2).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/oeHPbxuMiKoWiJN2tPqdxg/yJdl7daKp10Er0gLPE-xAyFnbE0SEpsvXDHSiUFuwWfo1vRsg72-fk6E8qHUK2ZX/GNK7AzchEmRzZJ17aDr0N_mqfyUMpx0z4WUhOuJy6ZU),1994.004.BMP.LyKis.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/Wfml3QkdmYoSBy6kBhXXWQ/VG_qi9JEEh6I2fR1eUQVX6kwnzmc4hy-_zGJPvmnjMszANruOw2xrw5HlKll9VGH/MfmMOmbWbArrP292D-M378umUTm2zSsrPe-jmC8k0yY)",,,,Male,,,,,,,,9,Sandtown-Winchester,Sandtown-Winchester/Harlem Pk,4002,,,,,39.302460,-76.644659,
1994.007.BMP.ArVea,[Boy planting tree mural],1994,400 N. Pulaski Street,,Archie Veale,Mural,demolished,,,,,,,,,Baltimore,MD,21223,,Side of wall on Pulaski St.,,Outdoor,mural,Boy planting seeds,"1994.007.BMP.ArVea-Photo2005.JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/-3WDbsd4GbPtazdMD0H6sQ/iuIgXw9DgAb2zeWvilXlyO1hkOQ5V9hkMZJLMn2GrsqAHnAhFYiXThlUYCymMUtLAN1-SU_TMJxQgCMn_SvdvQ/Z70DQEct4TOLUCpayQF8DCGNL8YrMGqOYwy2_P9Lt8c),1994.007.BMP.ArVea-Photo2005 (8).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/ntLKhlMMHaH5nnBb_xK1cg/sgM7fG3Ahp6eOASoUTbiljjF18uRGHOFbwmiVY213ICTk7IgmUE3uFLz5iPFoUipa6COxeY1Gq7JsFMZvDVYRw/HUAFyFk82y-c2xgCaIBmNJAq9vznRHeeYH051a47Y0w),1994.007.BMP.ArVea-Photo2005 (7).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/p9dEVW4kJXQeggGNRdUjMg/O6omh6Uow0E_OPsxrN1J7HgWruA6j9wewJC_z5fw9ZO20e9AGlouYMrlcMysA8eq8J-nkRIaj8Ban2QUV-yAMw/Syn-V-Mbdljup3qJDPya7WFbR0eBUDJJjBF818hJA_s),1994.007.BMP.ArVea-Photo2005 (6).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/L6fyuZ9G2Er3uMCdqgDuEg/7CfZAAULwZxojnH9swy2ZosnqLildjlg1v1kP3SyhS7Ro7budHhVx20py6tEbQXawpxRgY0jPhLQHBcocBg9yQ/nT_E-8UbeTJ5bC-9FDA_ZCe6neKDwXIxMmsjywzPwsw),1994.007.BMP.ArVea-Photo2005 (5).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/UgzuJNqtMQbF-pzvTiVs1w/fO1g8bInviGNDTk33Cgje-JUCsc4XCA8GNRmEHzTSLmaSiqjGGHIs5oV4KYKNAg93gp53aDdASqeq7EeaA11JQ/AAJ7qKnaEuwP9U2uyca25SJEP70RbqsgT8jdrThOh1k),1994.007.BMP.ArVea-Photo2005 (4).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/-RH2eenRVCQ4m-Fx7ZOC3g/haOZ7bgkYHHAcK2UpAbUQLKVLNSt1Xj07AVXBbvN7cHFTN-gICjSSNQF2qtalbcjM-vrflphnlipIE3ExnAR4g/DFOli3DSoiNHe1OUPCNn3DyctjO3nWupuv4LM_b2_24),1994.007.BMP.ArVea-Photo2005 (3).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/ma_y3TPbrqbH3zOYZWs1Cg/EO6gzrBhR-y3kfvL0f0sFIxpTC6C_ey7dKIf76f2QFHTKEmlgzYOt2MJdMkTO_Y2EXrLb1XAbeE515fus6-egw/pKDMYgjgIMbqRqJ-SXjZilPoQHOW_N3jqLKJB9_qU4s),1994.007.BMP.ArVea-Photo2005 (2).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/4EzixzEM2xwD6YJu5MlxCQ/RqSaxfDKSJRRpCBX87Ns8uJtDHcidi-iiuKhwNT9FPB-9SEnua0ERihk-D-FA36iakkYddarEoyEDMjwvOOsNA/q1JND0KnACG-8G3bNgEG63dJy0UXIc2mK4RVgHvpwRA),1994.007.BMP.ArVea (10).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/ZbJ24AXTiHHvrJ9ds4yUSg/j_8OLOfI5XCM3nRBTlKE-JtD7Z4fQzSEu_46WhiFlRJFELbftXwK13iKCb4RqErhRHSW8Ly5MoZ_gVhsfEWeeg/SZSN70gYjpQu_h9juOsCrlkcLL7yAE0aCaoDcJgrAMQ),1994.007.BMP.ArVea (9).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/PCLfdLF97B1PPyZrk1wqBg/tRfxpszT7ir0zbkGehMoYHmtmatqbZFga_OPA3-7z2a2zVtvbs9zTilZxWAa-9U1/oTGSzSsT6JtyrpLYr9Cg2qvkwElyEBaP9P41asa9cZc),1994.007.BMP.ArVea (8).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/y71dtoFO4htc5VUeFTEM9w/6aPeAdqESIVqq1yg-nu2AgzbTeyKNrKxRYf59jJ_rn72eRrNFSK1EKyAWRDOO1dd/q2N5emw7uGpXPngcTdZeBMwHhBTBwk3mrcHoUqTSX-w),1994.007.BMP.ArVea (7).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/SXXrc5AkuKMmlKtg5_kahQ/-BeLM5-3U2bLnrZZjJH0qRoOzKhLZlOrUsquUZGZdgPCenwd9mxpFjcgx-1IVpXd/XcpHk5qFZ3oGHhbrEdZ0LpI7dhr3K7fbIFy67Pg9kuM),1994.007.BMP.ArVea (6).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/hadOO8WJ1bD3qF8BjPEyzQ/gKUZnM3DtH_EJ9U68f5FOEcr9DR3LfUGYYQ8t8Ff7gFsJSFiNac8Dmc1rO-hGmSC/wf_-i2lI7bjspMPnnOftmZJMtIJPhryUtipqT_9snNU),1994.007.BMP.ArVea (5).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/YrsDlcq77OlbMl3susi4sg/xz8B8j2QIg7yQsgfLDHi-MuzEJyeDaBwPORlX9QPz64QRBd8vLSitCPHMt5Sn8aw/lQbvsrNObvVTAuvk6ffZNtPip5uUj-DuglX26RyYz8w),1994.007.BMP.ArVea (4).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/U7kZkasMKwSH5Ll5U5R6tQ/t9wmuj90epjpBqDUKdTlaj4Gc3Pg7IPzdBDOkTUFoIPRN0NlhrCVB8_38kF96fXU/0AMT9poDOLVcMhIrCc4p2COJSD6OI768UwYQu-Bdl5w),1994.007.BMP.ArVea (3).jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/CwE2a99R3cIMQGZO_l3skw/dkrLZU87TD-AcCkU1Cvg-IwzDL7Zjc_dROnV0JwrAolBk6rPhZgweYCeHTqZkp_7/lRxchGJ_QzV5Roec5E2CIjrMQGK-H6vbJmWtqN6cw10),1994.007.BMP.ArVea (2).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/ZhR_munmwrKNScUYJmjMwA/OEf_fWPGJz0RKE_eFBx29bG5pcFa_gKh5UtfxeBlBEh3l8SCYHK99daLkoaPNdWE/1o1M1ngNqNkSgCvhzzlfjt8Z5_1DReHUKHkA9NtiDAs),1994.007.BMP.ArVea.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/D1f23fIhlZKTgmpRo9pCQA/2xgMHTPR5xe0sVXr7faDKKhtvuYeVB-VzbdCrIViWGxQFQAbDV5mZfOjUJ7PY6eY/_ZB_6O4iS7Lzec3WboRJW0AcuS-K52f6gR7I6VMnKMk)",,,,Male,,"Graffiti in multiple locations; paint peeling in multiple locations, cracking and fading; ivy overgrown at top; needs immediate attention",,,,,,9,Midtown-Edmondson,Greater Rosemont,6423,,Condition assessment (2005),"Graffiti in multiple locations; paint peeling in multiple locations, cracking and fading; ivy overgrown at top; needs immediate attention",,39.29322467,-76.65025862,9/23/2022 2:03pm
1994.002.BMP.JoEll,1860s Train/Lincoln Train,1994,910 W. Pratt Street,,John Ellsberry,Mural,in place,,,,Baltimore Mural Program (BOPA),Betsy Greene,,,,Baltimore,MD,21223,,,,Outdoor,mural,,"1994.002.BMP.JoEll (2).JPG (https://v5.airtableusercontent.com/v1/11/11/1669960800000/o3gXSqmA4_W_BsBlBzwX4w/_S6zAeZYm5w-rNCuvXWwLlfG0-fX0XP-EEAa_rDCe-4drbCNqUo3ZJcFvVrPKlbl/ypRgSULaDEQAW9i9Zq3WmplFBTGJtk8gggrFhMsIJgk),1994.002.BMP.JoEll.jpg (https://v5.airtableusercontent.com/v1/11/11/1669960800000/WNmXxVzSH4M95cLsEnZhhA/BoU8tUDopoUpqAbeHlG1sm47FIjYw9Bhku_UWWOdOxehLE5YIrj56nK_SSWKIaOj/vUhvKhkLJgdzlikfCW9_-kef8rx6VERsrE6ircFoM-8)",,,,Male,,,,,,,,9,Hollins Market,Poppleton/The Terraces/Hollins Mkt,9008,,Mural restoration (2000),,,39.286258,-76.632451,
